date,Close_^DJI,Close_^FCHI,Close_^FTSE,Close_^GDAXI,Close_^GSPTSE,Close_^HSI,Close_^IXIC,Close_^N225,Volume_^DJI,Volume_^FCHI,Volume_^FTSE,Volume_^GDAXI,Volume_^GSPTSE,Volume_^HSI,Volume_^IXIC,Volume_^N225,SP500_Open,SP500_Close,SP500_Volume,SP500_Wk_Vol,MORTGAGE30US,FF,WGS10YR,WAAA,WTB3MS,ICSA,WGS1YR,WGS2YR,NFCI,WTREGEN,WGS5YR,WBAA,DPSACBW027SBOG,WCOILWTICO,WGS30YR,WRESBAL,WGS20YR,MORTGAGE15US,WPRIME,CCSA,TOTCI,RoR_Perc,RoR_Intensity,Target_Rolling_shifted,Close_^DJI_pct_change,Close_^FCHI_pct_change,Close_^FTSE_pct_change,Close_^GDAXI_pct_change,Close_^GSPTSE_pct_change,Close_^HSI_pct_change,Close_^IXIC_pct_change,Close_^N225_pct_change,Volume_^DJI_pct_change,Volume_^FCHI_pct_change,Volume_^FTSE_pct_change,Volume_^GDAXI_pct_change,Volume_^GSPTSE_pct_change,Volume_^HSI_pct_change,Volume_^IXIC_pct_change,Volume_^N225_pct_change,SP500_Open_pct_change,SP500_Close_pct_change,SP500_Volume_pct_change,SP500_Wk_Vol_pct_change,MORTGAGE30US_pct_change,FF_pct_change,WGS10YR_pct_change,WAAA_pct_change,WTB3MS_pct_change,ICSA_pct_change,WGS1YR_pct_change,WGS2YR_pct_change,NFCI_pct_change,WTREGEN_pct_change,WGS5YR_pct_change,WBAA_pct_change,DPSACBW027SBOG_pct_change,WCOILWTICO_pct_change,WGS30YR_pct_change,WRESBAL_pct_change,WGS20YR_pct_change,MORTGAGE15US_pct_change,WPRIME_pct_change,CCSA_pct_change,TOTCI_pct_change
1992-01-06,3200.10009765625,1787.5999755859375,2493.199951171875,1604.68994140625,3524.800048828125,4307.0,597.9000244140625,23801.1796875,27280000.0,0.0,0.0,0.0,219900.0,0.0,237720000.0,0.0,419.30999755859375,417.9599914550781,251210000.0,20.480010986328125,8.24,4.19,6.78,8.17,3.87,432000.0,4.14,4.79,-0.68234,13.005,5.98,9.11,2452.0455,19.11,7.45,27.582,7.36,7.79,6.5,3410000.0,615.0323,-0.3219589590937376,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-13,3185.60009765625,1824.300048828125,2490.10009765625,1620.449951171875,3594.39990234375,4325.89990234375,617.6300048828125,21696.859375,19300000.0,0.0,0.0,0.0,263700.0,0.0,211900000.0,0.0,415.0499877929688,414.3399963378906,200270000.0,7.19000244140625,8.23,4.19,6.8,8.14,3.77,440000.0,4.06,4.74,-0.68087,6.147,6.01,9.05,2466.9217,18.41,7.43,27.535,7.36,7.79,6.5,3342000.0,614.2388,-0.17106167352360768,1,0.0,-0.4531108264588246,2.0530361234849526,-0.12433232698275676,0.9821218017864508,1.9745759348467118,0.438818257342688,3.2998795221801824,-8.84124375400248,-29.252199413489734,0.0,0.0,0.0,19.918144611186904,0.0,-10.861517751977113,0.0,-1.0159571177478677,-0.8661104390841112,-20.27785518092433,-64.89258503715602,-0.12135922330096527,0.0,0.2949852507374562,-0.3671970624234966,-2.5839793281653756,1.85185185185186,-1.9323671497584516,-1.0438413361169019,-0.21543512032123902,-52.73356401384084,0.5016722408026641,-0.6586169045005308,0.6066853164021557,-3.663003663003661,-0.26845637583893245,-0.17040098615038746,0.0,0.0,0.0,-1.9941348973606998,-0.12901761419684687
1992-01-20,3254.0,1865.9000244140625,2544.89990234375,1685.1400146484375,3655.699951171875,4510.5,619.3800048828125,20913.8203125,18190000.0,0.0,0.0,0.0,305200.0,0.0,209690000.0,0.0,418.8599853515625,416.3599853515625,180900000.0,7.8699951171875,8.45,4.01,7.04,8.2,3.81,443000.0,4.17,5.02,-0.67471,5.455,6.34,9.11,2482.4544,18.81,7.57,25.833,7.36,8.03,6.5,3297000.0,614.7461,-0.5968581596309971,1,0.0,2.1471590986600564,2.2803253013483182,2.2007069008622926,3.992104997120083,1.7054320747158291,4.267322449052391,0.2833411567062738,-3.6089972699101747,-5.751295336787566,0.0,0.0,0.0,15.73758058399697,0.0,-1.0429447852760787,0.0,0.9179611301408208,0.4875196774449364,-9.67194287711589,9.45747489410107,2.673147023086253,-4.295942720763735,3.529411764705892,0.7371007371007154,1.0610079575596787,0.6818181818181834,2.7093596059113434,5.907172995780585,-0.9047248373404537,-11.25752399544494,5.490848585690511,0.6629834254143541,0.6296389544913517,2.172732210755024,1.8842530282638048,-6.181223896858546,0.0,3.080872913992283,0.0,-1.3464991023339312,0.08259002850357078
1992-01-27,3240.60009765625,1869.300048828125,2539.89990234375,1686.7099609375,3628.5,4554.7001953125,621.0,21007.109375,19110000.0,0.0,0.0,0.0,233500.0,0.0,196450000.0,0.0,415.4400024414063,414.989990234375,190970000.0,8.459991455078125,8.56,3.87,7.14,8.22,3.77,441000.0,4.14,5.02,-0.66871,6.072,6.32,9.16,2485.0001,18.66,7.65,26.471,7.36,8.14,6.5,3364000.0,612.9025,-0.10832182851596642,1,0.0,-0.4117978593653926,0.18221900260333435,-0.19647138166004607,0.093164145140201,-0.7440422226981713,0.9799400357499266,0.2615510840544566,0.4460641867724213,5.057724024189114,0.0,0.0,0.0,-23.492791612057662,0.0,-6.314082693499934,0.0,-0.8164978822901126,-0.32904101387906115,5.5666113875069145,7.4967814986583114,1.3017751479290185,-3.4912718204488713,1.4204545454545414,0.24390243902441266,-1.049868766404205,-0.4514672686230292,-0.7194244604316613,0.0,-0.8892709460360804,11.310724106324477,-0.3154574132492094,0.5488474204171423,0.10254770440094596,-0.7974481658692079,1.0568031704095038,2.469709286571442,0.0,1.3698630136986356,0.0,2.032150439793745,-0.2998961685157342
1992-02-03,3234.10009765625,1857.0,2560.199951171875,1685.6600341796875,3594.39990234375,4672.10009765625,623.4299926757812,22139.58984375,18860000.0,0.0,0.0,0.0,249700.0,0.0,194610000.0,0.0,408.7900085449219,409.5299987792969,185290000.0,10.379974365234377,8.68,4.01,7.25,8.25,3.84,440000.0,4.23,5.14,-0.66533,8.853,6.41,9.2,2479.4654,19.05,7.74,21.911,7.36,8.28,6.5,3301000.0,612.8218,0.18101964796277123,1,0.0,-0.2005801334358126,-0.6580029158954948,0.7992460178998684,-0.062247024214456825,-0.9397849705456762,2.5775549939504927,0.3913031684027679,5.390939079403911,-1.3082155939298845,0.0,0.0,0.0,6.937901498929344,0.0,-0.9366250954441324,0.0,-1.600711019017087,-1.3156923259750153,-2.9742891553647177,22.694856376051998,1.4018691588784993,3.6175710594315236,1.540616246498594,0.36496350364962904,1.8567639257294433,-0.22675736961451642,2.1739130434782705,2.39043824701195,-0.5054507933184849,45.80039525691699,1.4240506329114,0.4366812227074135,-0.2227243371137111,2.0900321543408484,1.17647058823529,-17.22639870046465,0.0,1.7199017199017064,0.0,-1.8727705112960735,-0.013166857697588519
1992-02-10,3245.10009765625,1865.5999755859373,2538.39990234375,1683.72998046875,3608.5,4733.60009765625,634.1300048828125,21819.51953125,16100000.0,0.0,0.0,0.0,218800.0,0.0,191600000.0,0.0,411.0700073242188,413.7699890136719,184410000.0,8.720001220703125,8.67,4.17,7.25,8.25,3.81,445000.0,4.19,5.07,-0.66403,8.599,6.44,9.18,2492.7426,19.42,7.77,22.844,7.36,8.3,6.5,3320000.0,611.8072,0.6568179729355785,1,0.0,0.3401255269733783,0.4631112324144926,-0.8514979003162004,-0.11449839658070893,0.39227960269685447,1.3163245374569588,1.7163133523792284,-1.445692150391642,-14.634146341463417,0.0,0.0,0.0,-12.37484981978374,0.0,-1.5466831098093659,0.0,0.5577432744534372,1.0353308053166588,-0.47493118894705866,-15.992073642214333,-0.11520737327188613,3.990024937655856,0.0,0.0,-0.78125,1.1363636363636465,-0.9456264775413725,-1.3618677042801397,-0.19539176047975726,-2.8690839263526446,0.46801872074884177,-0.21739130434782483,0.5354863996085646,1.942257217847776,0.3875968992248069,4.258135183241296,0.0,0.24154589371983004,0.0,0.5755831566192082,-0.16556199534678573
1992-02-17,3246.0,1882.0999755859373,2541.0,1688.4599609375,3570.800048828125,4719.2001953125,636.4299926757812,21324.98046875,21260000.0,0.0,0.0,0.0,152800.0,0.0,206290000.0,0.0,413.6900024414063,412.4800109863281,215110000.0,10.03997802734375,8.73,3.93,7.31,8.27,3.76,446000.0,4.19,5.1,-0.66463,6.584,6.5,9.21,2484.6989,19.49,7.84,23.525,7.36,8.36,6.5,3260000.0,609.1062,-0.29248747804814573,1,0.0,0.027731112035644934,0.884433973838239,0.10243057659469201,0.2809227443603124,-1.0447540854059856,-0.3042061443018773,0.3626997264376097,-2.2664984065836946,32.04968944099378,0.0,0.0,0.0,-30.164533820840955,0.0,7.6670146137787,0.0,0.6373598342145792,-0.3117621049363084,16.64768721869747,15.137346580946808,0.6920415224913601,-5.755395683453235,0.8275862068965356,0.24242424242424399,-1.3123359580052618,0.22471910112360494,0.0,0.5917159763313418,0.09035736337215106,-23.432957320618687,0.9316770186335255,0.3267973856209361,-0.3226847408954403,0.3604531410916323,0.9009009009009139,2.9810891262475714,0.0,0.7228915662650381,0.0,-1.8072289156626509,-0.4414789495775784
1992-02-24,3282.39990234375,1976.5,2559.699951171875,1729.8599853515625,3543.300048828125,4715.60009765625,624.9299926757812,20973.240234375,17880000.0,0.0,0.0,0.0,266900.0,0.0,172920000.0,0.0,411.4599914550781,412.2699890136719,177540000.0,10.03997802734375,8.82,4.2,7.44,8.33,3.87,436000.0,4.37,5.32,-0.66495,5.874,6.7,9.29,2484.7378,18.62,7.94,26.702,7.36,8.43,6.5,3412000.0,609.5183,0.19685937282244437,1,0.0,1.1213771516866977,5.015675343424508,0.7359288143201415,2.451939955453586,-0.7701355333246673,-0.0762861821337002,-1.8069544384056835,-1.649428166606981,-15.898400752587015,0.0,0.0,0.0,74.67277486910994,0.0,-16.176256725968297,0.0,-0.5390536327123385,-0.05091688495498792,-17.465482776254003,0.0,1.0309278350515427,6.870229007633588,1.7783857729138264,0.7255139056832061,2.92553191489362,-2.2421524663677084,4.2959427207637235,4.313725490196085,0.04814708935798606,-10.783718104495744,3.076923076923088,0.8686210640607817,0.0015655820509996587,-4.463827603899418,1.2755102040816313,13.504782146652516,0.0,0.837320574162681,0.0,4.66257668711656,0.067656510473868
1992-03-02,3275.300048828125,1979.699951171875,2554.300048828125,1749.2900390625,3579.5,4952.2001953125,635.469970703125,21487.8203125,17220000.0,0.0,0.0,0.0,184400.0,0.0,176940000.0,0.0,412.6799926757813,412.4500122070313,180380000.0,8.050018310546875,8.83,3.96,7.37,8.31,3.94,444000.0,4.41,5.37,-0.66474,5.139,6.7,9.23,2476.675,18.51,7.88,25.325,7.36,8.44,6.5,3280000.0,609.2887,-0.05572852399720824,1,0.0,-0.21630068629222565,0.16189988220971507,-0.2109584110152385,1.123215397516053,1.0216450956177736,5.017391058538756,1.6865854017046544,2.4535077669191274,-3.691275167785235,0.0,0.0,0.0,-30.910453353315848,0.0,2.3247744621790467,0.0,0.29650543091415127,0.04366633472161485,1.5996395178551337,-19.820359281437128,0.11337868480725266,-5.714285714285716,-0.9408602150537626,-0.24009603841536054,1.8087855297157507,1.83486238532109,0.9153318077803174,0.9398496240601517,-0.03158132190390628,-12.512768130745656,0.0,-0.6458557588804981,-0.324492990769476,-0.5907626208378036,-0.7556675062972307,-5.156917084862567,0.0,0.11862396204032066,0.0,-3.86869871043376,-0.03766909049326417
1992-03-09,3215.10009765625,1976.300048828125,2550.699951171875,1753.5,3518.60009765625,4848.60009765625,615.8200073242188,20797.6796875,16530000.0,0.0,0.0,0.0,208900.0,0.0,162120000.0,0.0,404.4500122070313,405.2099914550781,160650000.0,12.420013427734377,8.85,4.08,7.45,8.32,4.04,421000.0,4.55,5.53,-0.66414,5.563,6.79,9.21,2495.4725,18.55,7.92,26.462,7.36,8.48,6.5,3288000.0,610.0868,0.18790437015929604,1,0.0,-1.837998054358836,-0.17173826476771792,-0.14094262958267434,0.24066683302879088,-1.701352209631235,-2.09200140483643,-3.0921938541272453,-3.211775857035293,-4.006968641114983,0.0,0.0,0.0,13.286334056399141,0.0,-8.375720583248558,0.0,-1.9942765859298217,-1.7553692660139952,-10.938019736112647,54.28553015167772,0.22650056625141968,3.0303030303030276,1.085481682496603,0.12033694344162349,2.538071065989844,-5.180180180180183,3.1746031746031633,2.9795158286778367,-0.09026085386768523,8.250632418758496,1.3432835820895495,-0.21668472372696757,0.7589812954868824,0.2160994057266219,0.50761421319796,4.489634748272464,0.0,0.4739336492891155,0.0,0.24390243902439046,0.13098880711230887
